username,photo,caption
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/19436646_445868222438982_4271272386629730304_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=392c58ea7401587fcad8a88c51389904&oe=5E7EC6A0,Change of scenery 🇪🇺
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/65301309_146734813072850_4975952049460629837_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=921eb83f97c9e674cc66f211d36bc154&oe=5E50E641,See you in 4D
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/25035970_1963140163951806_4660565168617422848_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=16e185c9fcd58d79d016299a610381ac&oe=5E68B4E4,"Merry Christmas, I swear he's my little brother 🎅#fratello"
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73414145_195675244788485_6320352321982139551_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=81084fa16dcfabf1b437f072244f7993&oe=5E51AA4C,Family Portrait
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12237522_150984958590115_1557403834_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=448f55f7374878a16ba35e0c25c2c256&oe=5E522A23,🦃
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10895356_1569941469884531_1414917915_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=5ab2e46ccf901241abdb1c7e8f4cb2b9&oe=5E52273A,Describes my Winter Break 🏂
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10448927_792646310759503_1144921890_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=649904bf251673c847a66d4526095493&oe=5E5213A6,Finally mine 😍😍 #GenesisCoupe
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/1527611_463605217073461_560783504_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=ebba16f38a221572ae503b08352f938f&oe=5E7E9AA1,Dada Land with the boys last night 👾🔊🎉
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/1517353_797248366957968_657240118_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=5532a157c09fa3d4282b761ba12a81b4&oe=5E6DABA9,Happy New Years from the Santurians 🎉🎊🍦
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/29738165_2486842174874911_2917102205024600064_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=5c482ebb382c9878ee3e45cf667c7236&oe=5E844CA6,"Happy birthday to a day one, 9 + 10 = 21 #Barkov #lettuce #April9th 🇷🇺🥗"
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/16230703_992431057556099_6566023604146798592_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=86f4723b97a420a085b3dc69efa6870d&oe=5E87700F,You can finally drive my car!! Happy birthday 'mini me' #vamoaselo
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/20583093_1074483036020475_5770189563179827200_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=9b724c587e914ed62746dea6dd6e96c0&oe=5E7D2C88,Stop Child Labor 🇲🇽
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11421954_506205069532456_627353585_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=03cf2adf6ab9858ceb5613b34c04eb55&oe=5E80E1A5,"Who would've thought? Last day of nerd camp (SSTP) and I can honestly say I had an amazing experience. Not only did I meet some of the most weird, interesting and smartest people, but I also have so many memories with them now. First of all there's Rudolph the Red Nose Reindeer, who I had the opportunity to share a suite with, won't forget his Bay Area looking ass up. Then there is this Dominican caramel skin color looking ass kid, poor boy has 4g wifi on his head. Then comes the crazy blonde kid who is one year younger than the rest of us, this boy so energetic he could replace the energizer bunny. Then comes the coolest/strangest Korean I have ever met, this boy brought the whole Korean market to the University of Florida 😩. Following up is the one and only Nick, not only has he proven to be a real captain (Cpt M) but he has also shown his talents playing the piano can match up with Beethovens. And last but not least pretty boy Kush, this man has proven to me that even Southern Asians can be good looking and very strange at the same time. Together we have created endless memories that we will cherish forever, and hopefully our paths cross one day in the business world. #SSTP2015 #LIT"
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11421985_1012327535474001_1440154513_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=251d3498588183a2b72307bed83e4c0d&oe=5E718B13,"Happy Father's Day to the two most inspirational, dedicated and hard working fathers on the planet, I would be nothing without these two heroes #Ruben #Nazaret #tbt"
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/18095319_283870778739301_8360050844053274624_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=d8f928143687f6e7974936aa671f51a0&oe=5E50AA7B,NIBS #initiation
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66531599_936093503406793_7543084733067408499_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=58ba470f63ccc08f7769a139000648a6&oe=5E74E2B1,"See you soon, NYC 😰"
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10607975_1536121906601811_1429207135_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=fca3f183be24c81c1b3e988c688ddd6b&oe=5E74E2F0,1 hour of hiking was well worth it #Bariloche #LaLaguna
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10727321_356888211142171_1009648714_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=fd4fd874e8b1af155247ef129c73b999&oe=5E81F3E3,Twin day was a success 🎾
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13774483_282281842139579_1694327581_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=052ed6037293b5901f27d8171ff26cb3&oe=5E8BE497,Miami Vice 😲🍹
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12231012_626927964115424_48320817_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=3494880b7da886a15029812139420ac1&oe=5E6B1310,CASL 🔋😤🍴⚽️
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10735438_507599379377211_389240306_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=7f20c97e3a60d7e3cd80cb87ecca12e1&oe=5E72D353,#Tbt Bariloche 2014 🏂
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/37224358_2275461605799141_3619109919451512832_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=153e4a28894a4061c7ce9355f049665a&oe=5E6C3050,BVI
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/914446_566572110119935_1679213111_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=902bb4db10c93a4118e2a8af24b0c632&oe=5E826247,Hollywood Beach #GoPro
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21688808_1929219177105039_1548705476827414528_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=ad41197b56aaf77b192c4d508b73b260&oe=5E7AC133,Pursuing our PhD's 📚
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/27575855_537677316604133_4215144512760053760_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=9e744800cd83b880c49c41f26195008f&oe=5E518E18,Cropping pictures just to get hired as an analyst 🐸 #baroneezy #renacuajo
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/1515123_245789988915063_888406337_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=9b4a89f2ff0cc6715e0e55812d6b7df3&oe=5E7787D0,Vail 2013 #tbt
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10449044_299853173509119_255846618_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=125958dd39056e568a088ea6fbf3c5c0&oe=5E814007,Dad's Art Galla last night in MIA #Kiko
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/19955141_190333561499680_2997395433212346368_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=a90d9787f6ad0c43de6f0d0b8db8eb36&oe=5E7D9360,没什么重要的，对不起
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/15534758_1614439968851562_3892369753301319680_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=359afb65cdba0e6aead5ddce176872e1&oe=5E814DF3,Feels good to be home 🎅🏻🍾
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/17493431_1868477520079160_2831146496248774656_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=cf974aaf7a8166cd3fd543cd5897f27d&oe=5E83DD34,'Close your eyes for the full experience man' - Daniel Ignacio Luciani
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/924039_845728762137201_981607941_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=bf6a6d25626a38a7c485e630f34c7f7b&oe=5E6FBBEC,Lightning Oscars 🏆⚡️
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/74656401_143251296989744_7803285846082813404_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=16b4b97158396ba59e55a38f4a502029&oe=5E80F501,Off-brand Mario Bros 🍄 #wahooo
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/31163061_360380794450941_5914000173649887232_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=b105ffa2a27e51377482abe111608838&oe=5E6FAED9,Spring feels #nofuepenal
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/57034857_111378773216319_1802148948066357494_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=cbf3eb76ed917b6d796408c7a5f955a0&oe=5E7CEA53,Took a day off eh? 🌀#thatsarack
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30829403_167857467253928_7344967866610876416_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=cf0523118c5ac3b29deea0028adac1cc&oe=5E8BCA6D,Strictly Business 👀
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/18513184_1677597079208350_6009523450358530048_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=4ac523e0492988e0f681913e5f6068d9&oe=5E6A825E,Happy Mother's Day to the two most important women in my life who deserve praise everyday not just today
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10731622_894482850571271_2032326145_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=7cacfb04024c5557cc49e8331591cea1&oe=5E6A6F10,Dome Axe #SpiritWeek
simonsanturian,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10899339_851399038239085_1215278734_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=1e58a72ba1809d366de48c095fd7e7c2&oe=5E83AA93,Last night with this Dime 👔
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/18298689_212346365938416_1407249028126605312_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=dd2b75c9f9dc9f272437f41bb99a883c&oe=5E729B31,Hey thanks for making the trip down 😘
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12822540_975411669161396_1956389781_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=ce354a248f93d06f27ef87713fb57d6d&oe=5E6B6855,I can't believe that my 'big' cousin got married today!!! Congrats Sammy and Brock!
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11376040_460009837500142_1595390437_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=0243aa0a470c630a4bd94630852718fc&oe=5E7ED69C,Happy to say that we got to rendezvous with our boy Hanks today here at Rocky Mountain National Park. This dude is still as based as ever and hasn't let the altitude get to his head! So blessed to be able to see James a few more extra times! #RMNP
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/25009642_1945821568780743_6648414292498448384_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=a26f2180cfbfd136e93bc333aa299400&oe=5E7766AE,"Made it through a whole semester with this gal, and it wasn’t all that bad 😛 #JuniorCampaign #ByeBaltimore"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/14295579_147824315670541_127903493_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=d694de15d510b3d1ed6a515cb74ed41e&oe=5E896E38,Nothing better than celebrating a win with some crab cakes and my great-grandparents! #89YearsYoung #PeepGrampsShoeGame #GoHop
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/44580388_333297940819232_8831069652846219983_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=1c22272eeacfa2c161faef92c7660120&oe=5E6A7E69,too early to start saying “Merry Christmas”? we think not 🎅🏼🎄 #BlackFriday
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13724638_1816524905237548_140263517_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=363a158da4840d1354c67cf87cb76aa0&oe=5E6E7E0F,College football rulez #D3OrBust
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13166652_949865321793935_1104972931_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=e8bc36637422ba06ea4ea5401502f35a&oe=5E74E9FF,"As the Italians say, 'Acqua passata non macina più.'"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12940060_211236422600087_1279378423_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=fba1c5a1adedfb2a0f3b43cb18990b8e&oe=5E7407ED,'Take me out to the ball game' ⚾️🚀 #squad #CalRipken? #IsLarryEvenLavish?
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/24177482_722115187985480_5081441911739252736_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=ee1b6fec9c15087c6f7a1336f8e6f3e8&oe=5E771649,"Hey, you’re my favorite 😊❤️"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/14596793_201058333660858_3642652778389569536_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=bd64ba863c6c79ec935f7330e6c517a4&oe=5E71DA55,The fab four... #We7-0 #WeOnARoll #HereWeGoHop
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/26065413_135243603818302_1896799571007242240_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=14f800ce63929f8ba1a2f22b992bf347&oe=5E7B3350,"The poorest of quality photo, but the highest of quality guy. Fröhliche Weihnachten from your favorite German teacher and his favorite pupil! #Furek2020"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11355293_803265459769135_1485415175_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=f9d1e6a7305327d6cb6021cf3692cd2d&oe=5E8CC166,"stopped and had a chat with the wisest man I know yesterday, I really missed him in school last year. this guy has been all around the United States and Europe and can always provide valuable insight to anybody and pass on his past experiences through interesting stories. Mr. Furek is a benevolent man who has a fervid passion for helping those around him and for those in need. Oh yeah he also has a lot of cats and is bilingual. The world needs more John Fureks."
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/75256813_405533183690587_2786481425533967362_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=d5fd5d7a7fadb0eadfc7fb9ff9dbb6d5&oe=5E8597FB,"Old school shot, HBD to the world’s greatest Mom! 🎉 🎈 🎊"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12940160_1718781838399303_826670344_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=8f17ddf494a59e8a404d8c1f7f810988&oe=5E87E327,Go Bucks or Go Hop? Anyway it's a good day for a game on Homewood. #ImConfused #FairWeatherFan
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13267479_1021528181267983_750972904_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=772c0b753ba15012fe67e6cc35da3394&oe=5E7CAE73,Strength and Honor.
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12317959_562206723937532_623414946_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=4b12ea81453dece85d8486e68a737d6a&oe=5E699EF6,"I was wishing for a White Christmas, but then I realized it was pretty cool to go for a Christmas Eve hike. Had a nice trip back to Blackhand with my best buddy. #wasthatalliteration?"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12276854_784532225026001_241337414_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=9846e232b1eb8ec7f86dd029417c4301&oe=5E6A8129,"Great trip to the City of Brotherly Love today.. shout out to football, cheesesteaks, and America. #GoNavy"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12353428_1707488662813437_377755942_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=a8fe6929aba66c75610ddd358f52c611&oe=5E6D3626,Brazilian Steakhouses are revolutionary... great night out with the bros. Also make sure to wish my boys Anthony and Zack a happy birthday #TheyreNotTwins
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11373953_1479916708991894_2053488266_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=79b9dc05696634a269a2b28f51cf4cb8&oe=5E6AB023,Much love to the dedicated members of the Friends Club Volleyball League. I'm gonna miss you folks a lot and I'm thankful for all of our friendships. I guess it's time to get geared up for the Second Annual Moyer's Goodwill Gift Exchange Christmas Party. Love you guys ❤️ #FCVL #🐸
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/35155826_237491823505930_8724895353637175296_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=3cbf7912a03714a161604c341d868a58&oe=5E8ABE39,Missing this gem and music fests 🤘🏼
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21227118_311238842612951_7815319377397415936_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=bb054fad6ecea41bd6da147260206770&oe=5E7FEBBC,"2Cucks, a light skin, and a Jew. #JerseyJam2k17 #Diversity #GoHop"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11257973_380391965495607_2058700153_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=7111e3b60dd2fcc22b443efa7731f539&oe=5E65A87E,"Not the best photo quality but I love these fellas more than life itself. It's gonna be a rough summer without Hanks, but Nick and I will try to continue his legacy and help protect the environment like Scout Leader James would do. I'm so proud of these young men for the strides that they're making and for taking risks in life and escaping their comfort zones. I can't wait to one day have my kids looked at by Dr. Slaboden and be taught about nature by Ranger Hanks in his seductive short shorts. I think that it's crazy that this short chapter in our lives is almost over, but it's been a great ride with these two and I wouldn't want to call anyone else my best friends."
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22352235_836403453214560_6326448730648084480_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=0e7ffcdecc4438fa24afad46163724e4&oe=5E883FDC,It's pronounced 'fih-nance'.
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/29089748_182730382450528_201653447601160192_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=417af1fe61705dafad11ecde7a3cc529&oe=5E72DC5B,The Emerald Isle is treating me and the cuzzo well. #Cheers #SB2k18 #WhereIsScubaSteve
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12965849_221311914904483_1563411979_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=fa3eb2a2a0ae4017fc9432b5f499a20d&oe=5E7D22B0,always a good time when the great grandparents are around #blessed
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/16464131_329623434100518_8314498244818239488_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=d9c1b4150fb31909ee1d2e0f2e525ccd&oe=5E674FEB,"It's days like this that make me so proud to be a part of an institution as great as Johns Hopkins. Very humbling to meet Hopkins Football great and former IBM CEO, Sam Palmisano!!"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11374667_102850950052416_2044594372_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=dec45bdb3053b4d713864f11e88ae549&oe=5E70FE8C,"yo fam, I apologize if I was unable to get you an invite! so if you're bored and want to eat some awesome free food today and listen to some stellar music then come hang at my grad party!!"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/15306032_336994576678973_801482296623366144_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=1940ecf4f2ed5c9c5f650f7e5421bf84&oe=5E6A463B,"Not sure why Ben is mean muggin', but HOPpy holidays from the Ohio kids. (sorry that's the worst pun ever)"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12523652_536625109848840_904291876_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=89bd539642cb269019e882a791a3ef1f&oe=5E80AD20,"'Wishing I was... knee deep in the snow somewhere, got the white sky breeze blowing snow in my hair, not a worry in the world but #Snowpocalypse2K16'"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23734761_1640652255957902_1290590213059379200_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=10c5c349ba236b798ec901dac613d6d4&oe=5E84E770,"if ya don’t know, now ya know"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/18513927_286768158449521_4624365912936415232_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=64230523edfe99a8289f2d791abbd78b&oe=5E51817F,Just some dapper guys being dudes #MileHigh #HopkinsGuys
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12751487_118653235191277_1176478793_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=b584105502ef2d5143c69673825ced25&oe=5E71EB48,Candid shot of your favorite Hopkins big men #theveryesteemedblakeladouceur #LivinLavishLikeLarry
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/19535465_129400827650040_1826436775359283200_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=af4493456985eb9b7a99cdbbdf503ff3&oe=5E7CEAE1,Name a more iconic trio.. Happy 69th Anniversary to my amazing Great-Grandparents!
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30841800_561160087596711_105705617670275072_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=0e5dff00e428c60b2eeac4d309cc417a&oe=5E520B98,No new friends no no no
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/10802399_1643973835876907_1280766407_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=099104521ba06514d163593f1361f31e&oe=5E848FA8,Happy to ring in the New Years with my best friends and role models/second dads. Shoutout 2016 and Donna Hanks
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67489768_103873660917627_5269699570010344269_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=452680f40f6e9b0120788247775d09d8&oe=5E7C7CB8,"hbd to the king @dbugglin
23 never looked so good! to many more years of friendship and excelling at being goofballs #bugs🐰"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22070014_122984265030312_4007644364833554432_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=1bb61d6ba231021bf4af88f608bed37f&oe=5E73087C,"She couldn't keep up with me dancing, but I guess we'll blame it on the heels."
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23507070_1788339048132432_1679469832078098432_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=d586194006af53dbf10089ea817c37da&oe=5E858ECA,"Surrounded by a lot of great Americans today. “As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them.” - John F. Kennedy"
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11055520_1732817983611657_1363179721_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=d722831c896ba27d16905b1ee57efe25&oe=5E7BD29D,Love my track fam 😎💪😤💯✔️🔛🔝🔜🏆🏆🏆🏆👔👟💎💭👣💬🏃💨👀✊✊👌🙊🔥🔥🔥🔥💥💢💫🌟😈😈
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23596406_502802030093613_4242967585781448704_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=75bd4b78174ac47476a0a01b39b0409d&oe=5E527BC6,When it’s not even Thanksgiving but you just can’t wait to light the Menorah 🕯 #Onesie2C #HoppyHolidays #TisTheSeason #WheresDanLandy
cambamintheclam,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/25037833_237935673412505_6175366542977400832_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=05fb028f8b0ed95f9deb7bbaa0fc5612&oe=5E6962A3,"The argument was settled: Ohio > New York
But here’s one from the Empire State — see ya soon dear."
