username,photo,caption,collection
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/fff00b9788bb64e774ce0f633ac05f3a/5E50A1CD/t51.2885-15/fr/e15/s1080x1080/71896749_2554588991285135_1486018901583785238_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,"Brazilian Magnum photographer @miguelriobranco selects a shot from 'Silent Book' in response to the theme of 'Hidden'. His print is available for just $100 until tomorrow (November 1) in The Magnum Square Print Sale in Partnership with @aperturefnd. Link in bio.
.
“Hidden shadows of a hiding ghost behind hanging colors in the dusk: There was a strange feeling of abandonment in this atmosphere. … .
This place was one of the most polluted in the world, Cubatão, in the state of São Paulo. This small house was standing there, closed in itself, without windows, no living soul in sight at the beginning of the night; yet these floating, drying clothes were proof that some kind of life was still pulsing within. …” - @miguelriobranco
.
PHOTO: Cubatão, Brazil. 1992.
.
© @miguelriobranco/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #Brazil",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/6198b5c155fc7c1030624278cfac0b6c/5E57C2DA/t51.2885-15/fr/e15/s1080x1080/76972191_978960332469059_8813734567651139433_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,"'Despite unlimited technical means, once on the ground, in the middle of a hostile city, fear is the same for all men' - @jeromesessini
.
Today on Magnum: On the 15th anniversary of the start of the Second Battle of Fallujah, Magnum photographer @jeromesessini reflects on his coverage of Operation Phantom Fury and the ultimate realization of the 'dehumanization' that occurs in war.
.
Link in bio to read to the full interview.
.
PHOTO: U.S. company of Marines nicknamed 'Charlie' at work in the north east of Fallujah. After the great attack launched on November 8, 2004, several Marine units have taken position in the whole city. Resistance pockets continue to hassle the U.S. forces who must 'clean' the city, house after house. Iraq. November 18, 2004.
.
© @jeromesessini/#MagnumPhotos
.
#Iraq #JeromeSessini #photojournalism",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/fee60a133c09fc55dc50b92d332ed543/5E8C8811/t51.2885-15/fr/e15/s1080x1080/73170488_254059185554845_364607341283991498_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=101,"Start your photography collection with a classic shot from Magnum co-founder George Rodger! This print is available for $100 only until tomorrow, November 1. Link in bio.
.
“Panoramic views of New York as seen from the observation balcony: A place where one could be unseen from below, and might see what otherwise would be hidden.” - Jonathan Rodger, son of George Rodger .
PHOTO: Observatory in the Empire State Building. New York City, New York, USA. 1950.
.
© #GeorgeRodger/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #NewYork #USA",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/72f942d02beca5a1fe4e00d41f4867d0/5E520CC3/t51.2885-15/fr/e15/s1080x1080/74880439_2817743884911411_8931600006144226736_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=103,"“La Maya represents the goddess of spring. Sitting on top of an altar, decorated with flowers in her hair and jewelry, dressed with a manila shawl and a white petticoat, surrounded by colored covers and field flowers that mothers, grandmothers and neighbors had placed to enhance her beauty. There she will lay still without speaking, with a lost look like a goddess to worship and celebrate.” - Cristina Garcia Rodero
.
Cristina Garcia Rodero's Square Print is available until November 1 for only $100. During the Magnum Square Print Sale in Partnership with @aperturefnd you can buy signed or estate-stamped, museum-quality prints by over 120 of the world's leading photographic artists. Link in bio.
.
PHOTO: La Maya, folkloric tradition. Spain. 2016.
.
© #CristinaGarciaRodero/MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/5dd7cc562e52cf70e2a7f251865c43aa/5E85E551/t51.2885-15/fr/e15/s1080x1080/72779364_992020694505561_4493731321374732505_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=109,"'I would possibly find a great image, then wait, and put things in the foreground. You can build up layers. This picture would be empty otherwise.' - @bruce_gilden
.
We speak to @bruce_gilden about his early work photographing on the streets of New York and the stories behind some of his favorite images from his latest book, 'Lost and Found'. Tap the link in bio to read more.
.
PHOTO: NYC. USA. 1982.
.
© @bruce_gilden/#MagnumPhotos
.
#BruceGilden #streetphotography #USA #NYC #NewYork",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/cdbb3d258833a9b9cf7b53aceca8bc66/5E4828BE/t51.2885-15/fr/e15/s1080x1080/74364144_588316425251826_4172295786003746947_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=106,"The Magnum Square Print Sale in Partnership with @aperturefnd ends tomorrow! Marilyn Silverstone's print is available for $100. Tap the image or click the link in bio. .
'A photograph is a subjective impression. It is what the photographer sees. No matter how hard we try to get into the skin, into the feeling of the subject or situation, however much we empathize, it is still what we see that comes out in the images, it is our reaction to the subject and in the end, the whole corpus of our work becomes a portrait of ourselves.' - Marilyn Silverstone
.
PHOTO: Delhi, India. 1960.
.
© #MarilynSilverstone/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #India",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/f9da5f501e0b01802288ab4e1278f615/5E524DDB/t51.2885-15/fr/e15/s1080x1080/73100104_175088856970151_2414207049290264510_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,"Alex Webb (@webb_norriswebb) selects an image from his new book with Rebecca Norris Webb, 'Brooklyn: The City Within,' for The Magnum Square Print Sale in Partnership with @aperturefnd. There are less than 3 days left ot buy the signed print! Link in bio.
.
“For some 40 years, I’ve explored the streets of Haiti, Mexico, and more than 60 other countries, guided by the light and the rhythms of daily life. Five years ago, however, I started working closer to home, embarking on a collaborative project with my wife and creative partner, Rebecca Norris Webb, on Brooklyn, where we live. After decades of wandering the world, I’ve been pleased to find that the unexpected, the unknown, or the secret heart of the known may sometimes lie just around the corner in our home borough—like this scene of a boy, half-hidden in the shadows, lost in his thoughts on Surf Avenue.” - @webb_norriswebb
.
PHOTOS: Coney Island. Brooklyn, New York, USA. 2016. From the book, Brooklyn: The City Within (with Rebecca Norris Webb).
.
© @webb_norriswebb/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #AlexWebb #streetphotography",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/afb58b253192eac02851890dda8bc624/5E57FF1D/t51.2885-15/fr/e15/s1080x1080/71523368_1187049541504722_7930504185737645155_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=106,"This print from late Magnum photographer Abbas' book 'Return to Mexico: Journeys Beyond the Mask' is available for $100 for one more day! Tap the image for the link to buy or visit the link in bio.
.
'A mask is an ideal face – even in the sense of being another possible face. Every child in Abbas's photos has at least two faces. The one the photographer captured – but that's merely an appearance. There is already another face within the child's eyes – the face the child imagines. Around him, the world offers him its version of the other face.' – Carlos Fuentes, Return to Mexico, Journeys Beyond the Mask (W.W. Norton, 1992)
.
PHOTO: A little girl holds skulls over her eyes. Skulls are part of the ephemera associated with the Day of the Dead rituals. Mexico City, Mexico. November 1, 1984.
.
© @abbas.photos/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #Mexico #Abbas",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/71b2756b602888189caa59ee8505637d/5E4AB0ED/t51.2885-15/fr/e15/s1080x1080/72654445_937026236664802_3105480264368726757_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=110,"“The beauty of photography is that it wakes me up. It makes me really look. Like, really look. I suspect I wouldn’t bother really, really looking if I didn’t have to take pictures.” - @jonasbendiksen
.
It is day 3 of The Magnum Square Print Sale in Partnership with @aperturefnd! Visit shop.magnumphotos.com before the sale ends on Friday and explore over 120 signed or estate-stamped, museum-quality prints, available for $100 each, including this image by @jonasbendiksen. Link in bio.
.
PHOTO: A fisherman walks through the town’s iced-up harbor. Illulisat, Greenland. 2018.
.
© @jonasbendiksen/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #JonasBendiksen",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/311607c2cc65843fcedb7a7704c4879f/5E5711C4/t51.2885-15/fr/e15/s1080x1080/73295075_107451133918745_7773569297012811276_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=105,"Magnum nominee @lua_ribeira selects an image from her series, 'Aristocrats', for the Magnum Square Print Sale in Partnership with @aperturefnd. Ribeira's signed print is available until Friday, November 1, alongside a selection of over 120 prints. Link in bio.
.
“This image is part of a wider series titled ‘Aristocrats.’ In 2016, I started working with a group of women with intellectual disabilities in my hometown. I was motivated by a desire to remove the feeling of separation from these people that I had felt since I was a child.
.
Whatever the topic, subject or theme, in decontextualized images, universal themes emerge. In this one, someone is hiding.”- @lua_ribeira
.
PHOTO: Hortensia flowers. Galicia, Spain. 2016.
.
© @lua_ribeira/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/b9fafbd69f092d2cc46cc2447a7e8adc/5E4FF288/t51.2885-15/fr/e15/s1080x1080/74618199_104381894286475_5406007438698849465_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=107,"“You make the first choice with your eyes, the second with your viewfinder, the third comes from the irregularities and accidents of shooting. The fourth is in the selection of images. An important tip: be very generous when you shoot and very stingy when you select.” - @pinkhassov
.
Today on Magnum: 2019 @huaweinextimage Awards judges @biekedepoorter, @stevemccurryofficial and @pinkhassov share recent work made on a mobile, and reflect on their working processes. Link in bio.
.
PHOTO: Easter celebrations. Tbilisi. Georgia. 2019. Made on a @Huawei P30 Pro.
.
© @pinkhassov/#MagnumPhotos
.
#sponsored #streetphotography #mobilephotography #smartphonephotography #HuaweiNextImageAwards",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/078df5d606627c05062f03ed4bc3fe1c/5E57A1E3/t51.2885-15/fr/e15/s1080x1080/75225396_417954495797635_2830444698264598898_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=107,"'Much of the fun of photographing is the excitement revealed through the optics of a lens.' - Dennis Stock
.
This is a rare chance to own a piece of cinema history! Dennis Stock's image of Audrey Hepburn during the filming of 'Sabrina' is available in The Magnum Square Print Sale in Partnership with @aperturefnd until Friday. All Square Prints are also available framed. Link in bio.
.
PHOTO: Audrey Hepburn during the filming of Sabrina (1954). New York City, New York, USA. 1954.
.
© #DennisStock/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/5e1c44ad9c86e2a498b923a79d811831/5E51F3FE/t51.2885-15/fr/e15/s1080x1080/73401830_907249153002118_8802384535375741666_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=110,"'Faces that hide everything being visible more than ever.' - @enricanaj
.
@enricanaj responds to the theme of 'Hidden' with an image taken in Gaziantep. You can buy this print for just $100 until Friday. Link in bio.
.
PHOTO: A day before the referendum. Gaziantep, Turkey, 2017.
.
© @enricanaj/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/9063bb7eff652ffe0bff46c3b5d4dcdf/5E8A0A34/t51.2885-15/fr/e15/s1080x1080/72991236_2559883697427958_7042760420431961198_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=110,"“An image that at once seems so vibrant and clear, and yet hints at hidden lives, both above and below the surface.”- @davidalanharvey
.
The Magnum Square Print Sale in Partnership with @aperturefnd ends at midnight EST tonight (Friday November 1). Choose from over 120 signed or estate-stamped, 6x6' museum-quality prints for $100, including this @davidalanharvey image. Link in bio.
.
PHOTO: Christina. Akumal, Mexico. 2000. .
© @davidalanharvey/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/e727c74c7ef22fce56673ceac876153a/5E5787A5/t51.2885-15/fr/e15/s1080x1080/71675053_437402173841425_5128472022702777954_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=101,"Applications are now open for our upcoming bookmaking workshop with @lademiddel, taking place in Shanghai this December in partnership with Light Society.
.
Transport your work off a computer screen and discover what it takes to create photobooks that bring new perspectives.
.
Breaking down the boundaries between documentary and conceptual photography, @lademiddel will introduce students to her practice and set a related creative assignment. The group will then work towards the delivery of an edited, physical body of work during the 5 days.
.
Through this workshop, develop your own personal style and sense of authorship through storytelling. Acquire the skills to deliver a creative project, from concept and shooting, to editing for a book format.
.
Visit magnumphotos.com/theme/latest-workshops for more info and to apply.
.
PHOTO: From the series: This is What Hatred Did. Ajewo. 2013.
.
© @lademiddel/#MagnumPhotos",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/93af659feb31cb7218934155f21e4b33/5E8C25C4/t51.2885-15/fr/e15/s1080x1080/73407444_2494525524151029_1793112490902696041_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=109,"'This photograph is very special to me! My dad gave this picture to my mum when I was born. Sadly, my dad died when I was 4-years-old. So I always had it in my bedroom to remember him. One evening, before I went to sleep, I looked at the picture and thought: ‘I also want to go there, where my dad was, and where the penguins are bigger than double-deckers!’” – Marco Bischof, son of Werner Bischof
.
Start your photography collection with this estate-stamped Werner Bischof print. Only available until midnight EST tonight, Friday November 1. Link in bio.
.
PHOTO: Edinburgh, Scotland. 1950.
.
© Werner Bischof/Magnum Photos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/bfb9f172dff72fd1eb34971cba8d2d89/5E4AD0B9/t51.2885-15/fr/e15/s1080x1080/75616320_106425737362935_6716823586176004584_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=103,"Alec Soth (@littlebrownmushroom) teaches photographic storytelling! .
Soth leads our second online course, demonstrating the different techniques and approaches he uses in his photographic storytelling. You will follow the Magnum photographer as he navigates a range of different photographic scenarios, initiated after a random act - a dart thrown at a map.
.
Through an engaging curriculum of 19 in-depth video lessons you will learn about a variety of topics, from building a project to overcoming creative challenges, photographing people, creating a photobook and unlocking the editing process. .
Tap the link in bio to get to find out more about the course and follow @MagnumLearn for more updates.
.
PHOTO: Melissa, Flamingo Inn. Canada. 2005.
.
© @littlebrownmushroom/Magnum Photos
.
#MagnumLearn #AlecSoth #AlecSothCourse",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/1921cbb897d68b6b77a8522e6a23ada3/5E89A0C5/t51.2885-15/fr/e15/s1080x1080/72723557_157891852103039_5151106461702258120_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,"'It’s impossible to explain why I chose the final frame. It’s like asking a painter, why did you choose that stroke? It just felt right. It’s incredible how subtle and intuitive these decisions can be.' - Alec Soth (@littlebrownmushroom)
.
Today on Magnum: In an excerpt from 'Magnum Contact Sheets', Alec Soth shares the story behind the making of his portrait of a mother and daughter, which turned out to be one of the key pictures in his book, 'Sleeping by the Mississippi'. Link in bio.
.
Soth discusses numerous of his books - including 'Sleeping by the Mississippi' - as well as portraiture, editing and sequencing, in our new online course, Alec Soth: Photographing Storytelling, which is available now on by @MagnumLearn: learn.magnumphotos.com.
.
PHOTO: Mother and daughter. Sleeping by the Mississippi. Davenport, Iowa. USA. 2002. .
© @littlebrownmushroom/#MagnumPhotos
.
#AlecSoth #ContactSheets #AlecSothCourse #MagnumLearn",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/d623b33dc37ae495286550e85558bbdb/5E58BC6C/t51.2885-15/fr/e15/s1080x1080/73512777_490129295178771_2823850662936451096_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=103,"@emin_ozmen responds to the theme of 'Hidden' with an image and personal text. You can buy the signed print for $100 for just a few more hours on shop.magnumphotos.com. The Magnum Square Print Sale in Partnership with @aperturefnd ends at midnight EST tonight (November 1) Link in bio.
.
“Being a woman in Turkey is hard, I know this from my mother. Both on a daily basis and throughout their lives, they face discrimination and violence in all forms: psychological as well as physical. But they stand, often in their loneliness, against it all. These are the thoughts that crossed my mind when I saw this woman from behind near the Black Sea in Samsun. I thought about my mother and the Turkish women who, hidden behind the dictates of society and stifled by patriarchy, stand proudly.”- @emin_ozmen
.
PHOTO: Samsun, Turkey, 2018. .
© @emin_ozmen/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/5fe0c70aebf61fd20d4a4cec1fabef1d/5E4C2480/t51.2885-15/fr/e15/s1080x1080/73124111_422712701752634_3329204991973186867_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=102,"#FromTheArchive: Country Club. Bunia. DR Congo. 2008.
.
This image is taken from @carldekeyzer's book, 'Congo (Belge)', a 2-part project about the former Belgian colony's past and present. During a 10-month trip, De Keyzer followed a 1954 tourist guide for the Belgian Congo looking for colonial remains. You can see more images from the project on @carldekeyzer's Instagram.
.
© @carldekeyzer/#MagnumPhotos
.
#CarlDeKeyzer #photobook #DRCongo",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/b2a4b794fd6671e67d1bb718fb398c58/5E675443/t51.2885-15/fr/e15/s1080x1080/74518535_432224264372949_5115109807756735056_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=109,"“In every picture I make I’m trying to bring out something that’s hidden in plain sight. That’s what it’s all about.
.
It’s an obstinate sort of effort and most of the time I fail, but when I get it right, when I manage to reveal something for at least a little while, it’s the closest to making poetry that I’ll ever be.”
.
@alessandra_sanguinetti responds to the theme of 'Hidden' with an image and personal text. Her signed print is available until Friday on shop.magnumphotos.com. Link in bio.
.
PHOTO: Buenos Aires, Argentina. 1997.
.
© @alessandra_sanguinetti/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/43c60d3dba1f201461f0e765031089cd/5E525322/t51.2885-15/fr/e15/s1080x1080/74621016_1680362322100155_3241163635475841758_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=103,"Micha Bar-Am shares the story behind this unusual family portrait. The signed print is available this week only! Link in bio.
.
“In 1991, Iraq attacked Israel with Scud missiles over the course of six weeks. Israel, for the first time ever, refrained from retaliating, bowing to pressure from the United States, which was leading an offensive against Iraq. Because the missiles were capable of carrying chemical or biological warheads, Israelis were equipped with gas masks and instructed to seal off a room in their homes. Oddly, there was no solution for bearded men like myself, nor for pets, who could not wear the masks.
.
The day on which the first missile was launched the siren sounded and everybody gathered in the sealed room. I was ready to photograph it, with my equipment already in my car, when I heard the alarm, but as it was not clear yet whether the missile was ‘conventional’ or not, I decided to wait it out with my family–my wife, our two sons, and our house cat. So I photographed them.
.
As it turned out, the warheads did not contain unconventional materials but the damage that the 39 missiles caused was severe. Most of them landed not far from our home and we could hear every explosion. By the way, today there is free distribution of special masks for bearded people and a special solution for pets.”- Micha Bar-Am
.
PHOTO: Family Portrait with Cat, Gulf War. Ramat Gan, Israel. 1991.
.
© #MichaBarAm/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/64992dfe16637e0cf109171d153a639b/5E86EF44/t51.2885-15/e35/76825557_1181299398710526_494805988718819798_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=106,"Congratulations to Elliott Erwitt who was inducted into the International Photography Hall of Fame at a @iphfinstl ceremony in St. Louis on Friday, November 1.
.
Erwitt is one of eight inductees this year, alongside @brucedavidsonphoto and @stevemccurryofficial.
.
PHOTO: California. USA. 1955.
.
© #ElliottErwitt/#MagnumPhotos",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/73fa952c8a8a8d024e8289ca7a4f1542/5E8BD66E/t51.2885-15/fr/e15/s1080x1080/75079747_2490155101309090_1286937508663051385_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=110,"'The communitarian movement that bloomed forth in the late ‘60s was the highest expression and aspiration of the hippie sensibilities of the time—in which the grandiose goal was the molding of a valid alternative to all of established authority.' - William B. Hedgepeth
.
Writer William Hedgepeth looks back upon his journey with Magnum photographer Dennis Stock to the heart of the optimistic – but soon-to-be fractured – alternative societies of 1960s America. Link in bio for more.
.
PHOTO: Spiritual dancing during construction at Lama. In the latter half of the sixties a generation with an energy and vision appeared on the horizon - A dramatic force that brought the American conservative scene to a halt - the young decided to take destiny into their own hands and shape a future of love and caring. Many groups formed communes throughout the nation. New Mexico. USA. 1969.
.
© #DennisStock/#MagnumPhotos
.
#hippy #commune #architecture",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/ddc671df0ea9404c32a7e97d5a5713ec/5E4B56FF/t51.2885-15/fr/e15/s1080x1080/71532525_429467111046083_5163809326466402370_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,"“Basically there are informational photographs and emotional photographs. I don’t take informational photographs. I am not a journalist. I am an author. I am not interested in facts. I want a photograph you can take out of context and put on your wall to read like a poem.” - Leonard Freed (Worldview, Steidl, 2007).
.
This print from Leonard Freed's book 'Black in White America' is available now via the link in bio.
.
PHOTO: New York City, New York, USA. 1963
.
© #LeonardFreed/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #NewYork #USA",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/a94092aa4a3d44c84f4a9f6ecceae59b/5E5B9CD8/t51.2885-15/fr/e15/s1080x1080/74602337_208892486784409_7225596969346087805_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=101,"Harry Gruyaert responds to the theme of 'Hidden' with an image and personal text. Buy the signed print before the sale ends tomorrow (November 1). Link in bio.
.
“I was in Marrakech in 1986 during the Folklore Festival. Sitting on a dirt wall, there was a group of girls waiting to perform. As soon as they saw me taking pictures, they started hiding, covering their faces with their hands, then uncovering them slightly to look at me, then covering them again. It was like a game of seduction and, though they were quite young, they already seemed to know that to hide and to show were the basic rules of the game. They kept playing at it for a little while, laughing loudly. It would have been great to have the soundtrack with this image.”- Harry Gruyaert
.
PHOTO: Marrakech, Morocco. 1986.
.
© #HarryGruyaert/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden #Marrakech #Morocco",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/14da319c43b21990f20e6e942b2377b8/5E69635E/t51.2885-15/e35/71350770_1370927843085113_2003385864012263960_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=105,"“I could be blindfolded and still make a human body from head to toe” - Ousmane Sow
.
Today on Magnum: We continue our 'In the Studio' series with Senegalese sculptor Ousmane Sow. Over two years, Magnum photographer Martine Franck spent time with Sow in his studio and home in Dakar, documenting the artist's unique working process. Link in bio to read the full story.
.
PHOTO: Sculptor Ousmane Sow working on 'The victory of the battle of Little BigHorn'. Dakar. Senegal. 1998. .
© #MartineFranck/#MagnumPhotos
.
#OusmaneSow #sculpture",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/78fdaaee11b69b3086056f189a8191b8/5E48BE03/t51.2885-15/fr/e15/s1080x1080/76980244_524775428104596_6105838776790944592_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=100,"Bruno Barbey selects the cover image from his book 'Color of China' for The Magnum Square Print Sale in Partnership with @aperturefnd. You can own a piece of photographic history for just $100. Link in bio.
.
“This photograph is the cover of my latest book, The Colors of China (Beijing United Publishing Co.,Ltd. & Post Wave Publishing, 2019), published in Chinese in conjunction with my exhibit at the National Art Museum of China (NAMOC) in Beijing. It is also one of the photos in the museum’s collection.
.
This image was taken in 1980; it shows the foot of the Leshan Giant Buddha, built between 713 and 803. At 71 meters, it is the tallest Buddha in the world. Since 1996, it has been classified as a UNESCO World Heritage Site.
.
Today, it is forbidden to sit at the foot of the Buddha…” - Bruno Barbey
.
PHOTO: The foot of the Leshan Giant Buddha, built in the 8th century from a rock cliff. Sichuan province, China.
.
© #BrunoBarbey/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/347ee3198abd9cc0f6ea3bfca0e24dd3/5E891BBD/t51.2885-15/fr/e15/s1080x1080/73219550_1910594379086207_1219484103917435888_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,"Magnum nominee @chiyin_sim shares an image and personal text in response to the theme of 'Hidden'. This signed print is available until midnight EST tonight (November 1) on shop.magnumphotos.com. Once it's gone, it's gone! Link in bio.
.
'In 2017, while working on an exhibition commission on nuclear weapons for the Nobel Peace Prize, I applied for permission to visit the vast Nevada Air Force Base Complex–which is known for its lunar landscape, a result of all the nuclear weapons tests carried out there–but we were turned down. I was forced to be ‘outside looking in,’ driving along its perimeter and trying to metaphorically see what was hidden beyond those mountains. For the exhibition commission, I created a series of diptychs comparing American Cold War-era nuclear landscapes with present-day North Korean ones. Indeed, I was also kept out of the North Korean plants, and had to photograph from the Chinese side of their shared border, at the closest points to Pyongyang’s known nuclear and military sites.
.
In a similar way to other landscape imagery in my practice, the photograph–often taken to be, by nature, evidential–is almost counter-evidential in this case. Nothing is laid out in plain sight. These landscapes can be read with some imagination, to ‘see’ what lies beneath, beyond.' - @chiyin_sim

PHOTOS: Nevada, USA. November 2017.
.
© @chiyin_sim/#MagnumPhotos
.
#MAGNUMSQUARE #Hidden",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/8f34d7fa86b925877ce927423f11897b/5E4A63AE/t51.2885-15/fr/e15/s1080x1080/74422413_108448047130636_1230295482623828193_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=104,"“It would be easy to paint the rise and fall of the Berlin Wall as a tragedy that ended heroically, or as good prevailing over evil, but reality is more complex and troubling than that' - Darran Anderson
.
To mark the 30th anniversary of the fall of the Wall, author Darran Anderson reflects on the Magnum archive on the Wall, and on the division of Berlin. Link in bio.
.
PHOTO: Western lady talks to Eastern friend Who has the advantage of a still unblocked window in the beginning days of the erection of the wall. Two days later this window was bricked up. West Berlin. Germany. 1961.
.
© @burtglinnphoto/#MagnumPhotos
.
#BerlinWall #BurtGlinn",False
magnumphotos,https://instagram.fzty2-1.fna.fbcdn.net/vp/d2110bbea8651d8ca118c7a76e38cf81/5E88D8DE/t51.2885-15/fr/e15/s1080x1080/75454080_786202891820948_3160151426396139040_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=1,"A much-photographed subject of the time, Georgia O’Keeffe was often portrayed by photographers as unsmiling and austere, probably due, in part, to the lifetime she spent fiercely rallying against those who tried to typecast her or box her into definitions she wasn’t comfortable with.
.
@philippe_halsman_official's pictures of the formidable artist - taken at the artist's ranch in New Mexico in 1948 - distil something of O’Keeffe’s wit and character with remarkable tenderness.
.
You can see more images from Halsman's encounter with the American painter on magnumphotos.com today. Link in bio.
.
PHOTO: American painter Georgia O'Keeffe, at her ranch. Abiquiu. New Mexico. USA. 1948.
.
© @philippe_halsman_official/#MagnumPhotos
.
#PhilippeHalsman #GeorgiaOKeeffe #portrait #InTheStudio",False
